"ComputerName","LogName","Id","Level","ProviderName","TimeCreated","RecordId","MachineName","MessageOneLine","MessageRaw"
"PAP55002588NO02","System","153","정보","Microsoft-Windows-Kernel-Boot","2026-03-24 19:31:30","457532","PAP55002588NO02","가상화 기반 보안(정책: VBS Enabled,VSM Required,Hvci,Boot Chain Signer Soft Enforced)은 enabled due to VBS registry configuration입니다.","가상화 기반 보안(정책: VBS Enabled,VSM Required,Hvci,Boot Chain Signer Soft Enforced)은 enabled due to VBS registry configuration입니다."
"PAP55002588NO02","System","55","정보","Microsoft-Windows-Kernel-Processor-Power","2026-03-24 10:15:56","456676","PAP55002588NO02","0 그룹의 11 프로세서의 전원 관리 기능 정보: 유휴 상태 유형: Micro Power Engine Plugin(11 상태) 성능 상태 유형: ACPI Collaborative Processor Performance Control 정격 주파수(MHz): 1300 최대 성능 백분율: 366 최소 성능 백분율: 100 최소 스로틀 백분율: 11","0 그룹의 11 프로세서의 전원 관리 기능 정보:

유휴 상태 유형: Micro Power Engine Plugin(11 상태)

성능 상태 유형: ACPI Collaborative Processor Performance Control
정격 주파수(MHz): 1300
최대 성능 백분율: 366
최소 성능 백분율: 100
최소 스로틀 백분율: 11"
"PAP55002588NO02","System","55","정보","Microsoft-Windows-Kernel-Processor-Power","2026-03-24 10:15:55","456675","PAP55002588NO02","0 그룹의 10 프로세서의 전원 관리 기능 정보: 유휴 상태 유형: Micro Power Engine Plugin(11 상태) 성능 상태 유형: ACPI Collaborative Processor Performance Control 정격 주파수(MHz): 1300 최대 성능 백분율: 366 최소 성능 백분율: 100 최소 스로틀 백분율: 11","0 그룹의 10 프로세서의 전원 관리 기능 정보:

유휴 상태 유형: Micro Power Engine Plugin(11 상태)

성능 상태 유형: ACPI Collaborative Processor Performance Control
정격 주파수(MHz): 1300
최대 성능 백분율: 366
최소 성능 백분율: 100
최소 스로틀 백분율: 11"
"PAP55002588NO02","System","55","정보","Microsoft-Windows-Kernel-Processor-Power","2026-03-24 10:15:55","456674","PAP55002588NO02","0 그룹의 9 프로세서의 전원 관리 기능 정보: 유휴 상태 유형: Micro Power Engine Plugin(11 상태) 성능 상태 유형: ACPI Collaborative Processor Performance Control 정격 주파수(MHz): 1300 최대 성능 백분율: 366 최소 성능 백분율: 100 최소 스로틀 백분율: 11","0 그룹의 9 프로세서의 전원 관리 기능 정보:

유휴 상태 유형: Micro Power Engine Plugin(11 상태)

성능 상태 유형: ACPI Collaborative Processor Performance Control
정격 주파수(MHz): 1300
최대 성능 백분율: 366
최소 성능 백분율: 100
최소 스로틀 백분율: 11"
"PAP55002588NO02","System","55","정보","Microsoft-Windows-Kernel-Processor-Power","2026-03-24 10:15:55","456673","PAP55002588NO02","0 그룹의 8 프로세서의 전원 관리 기능 정보: 유휴 상태 유형: Micro Power Engine Plugin(11 상태) 성능 상태 유형: ACPI Collaborative Processor Performance Control 정격 주파수(MHz): 1300 최대 성능 백분율: 366 최소 성능 백분율: 100 최소 스로틀 백분율: 11","0 그룹의 8 프로세서의 전원 관리 기능 정보:

유휴 상태 유형: Micro Power Engine Plugin(11 상태)

성능 상태 유형: ACPI Collaborative Processor Performance Control
정격 주파수(MHz): 1300
최대 성능 백분율: 366
최소 성능 백분율: 100
최소 스로틀 백분율: 11"
"PAP55002588NO02","System","55","정보","Microsoft-Windows-Kernel-Processor-Power","2026-03-24 10:15:55","456672","PAP55002588NO02","0 그룹의 7 프로세서의 전원 관리 기능 정보: 유휴 상태 유형: Micro Power Engine Plugin(11 상태) 성능 상태 유형: ACPI Collaborative Processor Performance Control 정격 주파수(MHz): 1300 최대 성능 백분율: 366 최소 성능 백분율: 100 최소 스로틀 백분율: 11","0 그룹의 7 프로세서의 전원 관리 기능 정보:

유휴 상태 유형: Micro Power Engine Plugin(11 상태)

성능 상태 유형: ACPI Collaborative Processor Performance Control
정격 주파수(MHz): 1300
최대 성능 백분율: 366
최소 성능 백분율: 100
최소 스로틀 백분율: 11"
"PAP55002588NO02","System","55","정보","Microsoft-Windows-Kernel-Processor-Power","2026-03-24 10:15:55","456671","PAP55002588NO02","0 그룹의 6 프로세서의 전원 관리 기능 정보: 유휴 상태 유형: Micro Power Engine Plugin(11 상태) 성능 상태 유형: ACPI Collaborative Processor Performance Control 정격 주파수(MHz): 1300 최대 성능 백분율: 366 최소 성능 백분율: 100 최소 스로틀 백분율: 11","0 그룹의 6 프로세서의 전원 관리 기능 정보:

유휴 상태 유형: Micro Power Engine Plugin(11 상태)

성능 상태 유형: ACPI Collaborative Processor Performance Control
정격 주파수(MHz): 1300
최대 성능 백분율: 366
최소 성능 백분율: 100
최소 스로틀 백분율: 11"
"PAP55002588NO02","System","55","정보","Microsoft-Windows-Kernel-Processor-Power","2026-03-24 10:15:55","456670","PAP55002588NO02","0 그룹의 5 프로세서의 전원 관리 기능 정보: 유휴 상태 유형: Micro Power Engine Plugin(11 상태) 성능 상태 유형: ACPI Collaborative Processor Performance Control 정격 주파수(MHz): 1300 최대 성능 백분율: 366 최소 성능 백분율: 100 최소 스로틀 백분율: 11","0 그룹의 5 프로세서의 전원 관리 기능 정보:

유휴 상태 유형: Micro Power Engine Plugin(11 상태)

성능 상태 유형: ACPI Collaborative Processor Performance Control
정격 주파수(MHz): 1300
최대 성능 백분율: 366
최소 성능 백분율: 100
최소 스로틀 백분율: 11"
"PAP55002588NO02","System","55","정보","Microsoft-Windows-Kernel-Processor-Power","2026-03-24 10:15:55","456669","PAP55002588NO02","0 그룹의 4 프로세서의 전원 관리 기능 정보: 유휴 상태 유형: Micro Power Engine Plugin(11 상태) 성능 상태 유형: ACPI Collaborative Processor Performance Control 정격 주파수(MHz): 1300 최대 성능 백분율: 366 최소 성능 백분율: 100 최소 스로틀 백분율: 11","0 그룹의 4 프로세서의 전원 관리 기능 정보:

유휴 상태 유형: Micro Power Engine Plugin(11 상태)

성능 상태 유형: ACPI Collaborative Processor Performance Control
정격 주파수(MHz): 1300
최대 성능 백분율: 366
최소 성능 백분율: 100
최소 스로틀 백분율: 11"
"PAP55002588NO02","System","55","정보","Microsoft-Windows-Kernel-Processor-Power","2026-03-24 10:15:55","456668","PAP55002588NO02","0 그룹의 3 프로세서의 전원 관리 기능 정보: 유휴 상태 유형: Micro Power Engine Plugin(11 상태) 성능 상태 유형: ACPI Collaborative Processor Performance Control 정격 주파수(MHz): 1300 최대 성능 백분율: 350 최소 성능 백분율: 100 최소 스로틀 백분율: 6","0 그룹의 3 프로세서의 전원 관리 기능 정보:

유휴 상태 유형: Micro Power Engine Plugin(11 상태)

성능 상태 유형: ACPI Collaborative Processor Performance Control
정격 주파수(MHz): 1300
최대 성능 백분율: 350
최소 성능 백분율: 100
최소 스로틀 백분율: 6"
"PAP55002588NO02","System","55","정보","Microsoft-Windows-Kernel-Processor-Power","2026-03-24 10:15:55","456667","PAP55002588NO02","0 그룹의 2 프로세서의 전원 관리 기능 정보: 유휴 상태 유형: Micro Power Engine Plugin(11 상태) 성능 상태 유형: ACPI Collaborative Processor Performance Control 정격 주파수(MHz): 1300 최대 성능 백분율: 350 최소 성능 백분율: 100 최소 스로틀 백분율: 6","0 그룹의 2 프로세서의 전원 관리 기능 정보:

유휴 상태 유형: Micro Power Engine Plugin(11 상태)

성능 상태 유형: ACPI Collaborative Processor Performance Control
정격 주파수(MHz): 1300
최대 성능 백분율: 350
최소 성능 백분율: 100
최소 스로틀 백분율: 6"
"PAP55002588NO02","System","55","정보","Microsoft-Windows-Kernel-Processor-Power","2026-03-24 10:15:55","456666","PAP55002588NO02","0 그룹의 1 프로세서의 전원 관리 기능 정보: 유휴 상태 유형: Micro Power Engine Plugin(11 상태) 성능 상태 유형: ACPI Collaborative Processor Performance Control 정격 주파수(MHz): 1300 최대 성능 백분율: 350 최소 성능 백분율: 100 최소 스로틀 백분율: 6","0 그룹의 1 프로세서의 전원 관리 기능 정보:

유휴 상태 유형: Micro Power Engine Plugin(11 상태)

성능 상태 유형: ACPI Collaborative Processor Performance Control
정격 주파수(MHz): 1300
최대 성능 백분율: 350
최소 성능 백분율: 100
최소 스로틀 백분율: 6"
"PAP55002588NO02","System","55","정보","Microsoft-Windows-Kernel-Processor-Power","2026-03-24 10:15:55","456665","PAP55002588NO02","0 그룹의 0 프로세서의 전원 관리 기능 정보: 유휴 상태 유형: Micro Power Engine Plugin(11 상태) 성능 상태 유형: ACPI Collaborative Processor Performance Control 정격 주파수(MHz): 1300 최대 성능 백분율: 350 최소 성능 백분율: 37 최소 스로틀 백분율: 6","0 그룹의 0 프로세서의 전원 관리 기능 정보:

유휴 상태 유형: Micro Power Engine Plugin(11 상태)

성능 상태 유형: ACPI Collaborative Processor Performance Control
정격 주파수(MHz): 1300
최대 성능 백분율: 350
최소 성능 백분율: 37
최소 스로틀 백분율: 6"
"PAP55002588NO02","System","98","정보","Microsoft-Windows-Ntfs","2026-03-24 10:15:53","456661","PAP55002588NO02","볼륨 \\?\Volume{986a9eda-24e9-480f-aa08-8b167e755072} (\Device\HarddiskVolume4) 정상입니다. 작업이 필요 없습니다.","볼륨 \\?\Volume{986a9eda-24e9-480f-aa08-8b167e755072} (\Device\HarddiskVolume4) 정상입니다. 작업이 필요 없습니다."
"PAP55002588NO02","System","98","정보","Microsoft-Windows-Ntfs","2026-03-24 10:15:48","456630","PAP55002588NO02","볼륨 C: (\Device\HarddiskVolume3) 정상입니다. 작업이 필요 없습니다.","볼륨 C: (\Device\HarddiskVolume3) 정상입니다. 작업이 필요 없습니다."
"PAP55002588NO02","System","129","정보","Microsoft-Windows-Hyper-V-Hypervisor","2026-03-24 10:15:46","456616","PAP55002588NO02","하이퍼바이저가 I/O remapping. 하드웨어를 초기화했습니다. true 하드웨어 사용: true 정책: 0x0 사용 기능: 0x43 내부 정보: 0x0 문제: 0x0 추가 정보: 0x0","하이퍼바이저가 I/O remapping.

하드웨어를 초기화했습니다. true
하드웨어 사용: true
정책: 0x0
사용 기능: 0x43
내부 정보: 0x0
문제: 0x0
추가 정보: 0x0"
"PAP55002588NO02","System","153","정보","Microsoft-Windows-Kernel-Boot","2026-03-24 10:15:46","456606","PAP55002588NO02","가상화 기반 보안(정책: VBS Enabled,VSM Required,Hvci,Boot Chain Signer Soft Enforced)은 enabled due to VBS registry configuration입니다.","가상화 기반 보안(정책: VBS Enabled,VSM Required,Hvci,Boot Chain Signer Soft Enforced)은 enabled due to VBS registry configuration입니다."
"PAP55002588NO02","System","55","정보","Microsoft-Windows-Kernel-Processor-Power","2026-03-24 08:23:44","456306","PAP55002588NO02","0 그룹의 11 프로세서의 전원 관리 기능 정보: 유휴 상태 유형: Micro Power Engine Plugin(11 상태) 성능 상태 유형: ACPI Collaborative Processor Performance Control 정격 주파수(MHz): 1300 최대 성능 백분율: 366 최소 성능 백분율: 100 최소 스로틀 백분율: 11","0 그룹의 11 프로세서의 전원 관리 기능 정보:

유휴 상태 유형: Micro Power Engine Plugin(11 상태)

성능 상태 유형: ACPI Collaborative Processor Performance Control
정격 주파수(MHz): 1300
최대 성능 백분율: 366
최소 성능 백분율: 100
최소 스로틀 백분율: 11"
"PAP55002588NO02","System","55","정보","Microsoft-Windows-Kernel-Processor-Power","2026-03-24 08:23:44","456305","PAP55002588NO02","0 그룹의 10 프로세서의 전원 관리 기능 정보: 유휴 상태 유형: Micro Power Engine Plugin(11 상태) 성능 상태 유형: ACPI Collaborative Processor Performance Control 정격 주파수(MHz): 1300 최대 성능 백분율: 366 최소 성능 백분율: 100 최소 스로틀 백분율: 11","0 그룹의 10 프로세서의 전원 관리 기능 정보:

유휴 상태 유형: Micro Power Engine Plugin(11 상태)

성능 상태 유형: ACPI Collaborative Processor Performance Control
정격 주파수(MHz): 1300
최대 성능 백분율: 366
최소 성능 백분율: 100
최소 스로틀 백분율: 11"
"PAP55002588NO02","System","55","정보","Microsoft-Windows-Kernel-Processor-Power","2026-03-24 08:23:44","456304","PAP55002588NO02","0 그룹의 9 프로세서의 전원 관리 기능 정보: 유휴 상태 유형: Micro Power Engine Plugin(11 상태) 성능 상태 유형: ACPI Collaborative Processor Performance Control 정격 주파수(MHz): 1300 최대 성능 백분율: 366 최소 성능 백분율: 100 최소 스로틀 백분율: 11","0 그룹의 9 프로세서의 전원 관리 기능 정보:

유휴 상태 유형: Micro Power Engine Plugin(11 상태)

성능 상태 유형: ACPI Collaborative Processor Performance Control
정격 주파수(MHz): 1300
최대 성능 백분율: 366
최소 성능 백분율: 100
최소 스로틀 백분율: 11"
"PAP55002588NO02","System","55","정보","Microsoft-Windows-Kernel-Processor-Power","2026-03-24 08:23:44","456303","PAP55002588NO02","0 그룹의 8 프로세서의 전원 관리 기능 정보: 유휴 상태 유형: Micro Power Engine Plugin(11 상태) 성능 상태 유형: ACPI Collaborative Processor Performance Control 정격 주파수(MHz): 1300 최대 성능 백분율: 366 최소 성능 백분율: 100 최소 스로틀 백분율: 11","0 그룹의 8 프로세서의 전원 관리 기능 정보:

유휴 상태 유형: Micro Power Engine Plugin(11 상태)

성능 상태 유형: ACPI Collaborative Processor Performance Control
정격 주파수(MHz): 1300
최대 성능 백분율: 366
최소 성능 백분율: 100
최소 스로틀 백분율: 11"
"PAP55002588NO02","System","55","정보","Microsoft-Windows-Kernel-Processor-Power","2026-03-24 08:23:44","456302","PAP55002588NO02","0 그룹의 7 프로세서의 전원 관리 기능 정보: 유휴 상태 유형: Micro Power Engine Plugin(11 상태) 성능 상태 유형: ACPI Collaborative Processor Performance Control 정격 주파수(MHz): 1300 최대 성능 백분율: 366 최소 성능 백분율: 100 최소 스로틀 백분율: 11","0 그룹의 7 프로세서의 전원 관리 기능 정보:

유휴 상태 유형: Micro Power Engine Plugin(11 상태)

성능 상태 유형: ACPI Collaborative Processor Performance Control
정격 주파수(MHz): 1300
최대 성능 백분율: 366
최소 성능 백분율: 100
최소 스로틀 백분율: 11"
"PAP55002588NO02","System","55","정보","Microsoft-Windows-Kernel-Processor-Power","2026-03-24 08:23:44","456301","PAP55002588NO02","0 그룹의 6 프로세서의 전원 관리 기능 정보: 유휴 상태 유형: Micro Power Engine Plugin(11 상태) 성능 상태 유형: ACPI Collaborative Processor Performance Control 정격 주파수(MHz): 1300 최대 성능 백분율: 366 최소 성능 백분율: 100 최소 스로틀 백분율: 11","0 그룹의 6 프로세서의 전원 관리 기능 정보:

유휴 상태 유형: Micro Power Engine Plugin(11 상태)

성능 상태 유형: ACPI Collaborative Processor Performance Control
정격 주파수(MHz): 1300
최대 성능 백분율: 366
최소 성능 백분율: 100
최소 스로틀 백분율: 11"
"PAP55002588NO02","System","55","정보","Microsoft-Windows-Kernel-Processor-Power","2026-03-24 08:23:44","456300","PAP55002588NO02","0 그룹의 5 프로세서의 전원 관리 기능 정보: 유휴 상태 유형: Micro Power Engine Plugin(11 상태) 성능 상태 유형: ACPI Collaborative Processor Performance Control 정격 주파수(MHz): 1300 최대 성능 백분율: 366 최소 성능 백분율: 100 최소 스로틀 백분율: 11","0 그룹의 5 프로세서의 전원 관리 기능 정보:

유휴 상태 유형: Micro Power Engine Plugin(11 상태)

성능 상태 유형: ACPI Collaborative Processor Performance Control
정격 주파수(MHz): 1300
최대 성능 백분율: 366
최소 성능 백분율: 100
최소 스로틀 백분율: 11"
"PAP55002588NO02","System","55","정보","Microsoft-Windows-Kernel-Processor-Power","2026-03-24 08:23:44","456299","PAP55002588NO02","0 그룹의 4 프로세서의 전원 관리 기능 정보: 유휴 상태 유형: Micro Power Engine Plugin(11 상태) 성능 상태 유형: ACPI Collaborative Processor Performance Control 정격 주파수(MHz): 1300 최대 성능 백분율: 366 최소 성능 백분율: 100 최소 스로틀 백분율: 11","0 그룹의 4 프로세서의 전원 관리 기능 정보:

유휴 상태 유형: Micro Power Engine Plugin(11 상태)

성능 상태 유형: ACPI Collaborative Processor Performance Control
정격 주파수(MHz): 1300
최대 성능 백분율: 366
최소 성능 백분율: 100
최소 스로틀 백분율: 11"
"PAP55002588NO02","System","55","정보","Microsoft-Windows-Kernel-Processor-Power","2026-03-24 08:23:44","456298","PAP55002588NO02","0 그룹의 3 프로세서의 전원 관리 기능 정보: 유휴 상태 유형: Micro Power Engine Plugin(11 상태) 성능 상태 유형: ACPI Collaborative Processor Performance Control 정격 주파수(MHz): 1300 최대 성능 백분율: 350 최소 성능 백분율: 100 최소 스로틀 백분율: 6","0 그룹의 3 프로세서의 전원 관리 기능 정보:

유휴 상태 유형: Micro Power Engine Plugin(11 상태)

성능 상태 유형: ACPI Collaborative Processor Performance Control
정격 주파수(MHz): 1300
최대 성능 백분율: 350
최소 성능 백분율: 100
최소 스로틀 백분율: 6"
"PAP55002588NO02","System","55","정보","Microsoft-Windows-Kernel-Processor-Power","2026-03-24 08:23:44","456297","PAP55002588NO02","0 그룹의 2 프로세서의 전원 관리 기능 정보: 유휴 상태 유형: Micro Power Engine Plugin(11 상태) 성능 상태 유형: ACPI Collaborative Processor Performance Control 정격 주파수(MHz): 1300 최대 성능 백분율: 350 최소 성능 백분율: 100 최소 스로틀 백분율: 6","0 그룹의 2 프로세서의 전원 관리 기능 정보:

유휴 상태 유형: Micro Power Engine Plugin(11 상태)

성능 상태 유형: ACPI Collaborative Processor Performance Control
정격 주파수(MHz): 1300
최대 성능 백분율: 350
최소 성능 백분율: 100
최소 스로틀 백분율: 6"
"PAP55002588NO02","System","55","정보","Microsoft-Windows-Kernel-Processor-Power","2026-03-24 08:23:44","456296","PAP55002588NO02","0 그룹의 1 프로세서의 전원 관리 기능 정보: 유휴 상태 유형: Micro Power Engine Plugin(11 상태) 성능 상태 유형: ACPI Collaborative Processor Performance Control 정격 주파수(MHz): 1300 최대 성능 백분율: 350 최소 성능 백분율: 100 최소 스로틀 백분율: 6","0 그룹의 1 프로세서의 전원 관리 기능 정보:

유휴 상태 유형: Micro Power Engine Plugin(11 상태)

성능 상태 유형: ACPI Collaborative Processor Performance Control
정격 주파수(MHz): 1300
최대 성능 백분율: 350
최소 성능 백분율: 100
최소 스로틀 백분율: 6"
"PAP55002588NO02","System","55","정보","Microsoft-Windows-Kernel-Processor-Power","2026-03-24 08:23:44","456295","PAP55002588NO02","0 그룹의 0 프로세서의 전원 관리 기능 정보: 유휴 상태 유형: Micro Power Engine Plugin(11 상태) 성능 상태 유형: ACPI Collaborative Processor Performance Control 정격 주파수(MHz): 1300 최대 성능 백분율: 350 최소 성능 백분율: 37 최소 스로틀 백분율: 6","0 그룹의 0 프로세서의 전원 관리 기능 정보:

유휴 상태 유형: Micro Power Engine Plugin(11 상태)

성능 상태 유형: ACPI Collaborative Processor Performance Control
정격 주파수(MHz): 1300
최대 성능 백분율: 350
최소 성능 백분율: 37
최소 스로틀 백분율: 6"
"PAP55002588NO02","System","98","정보","Microsoft-Windows-Ntfs","2026-03-24 08:23:41","456291","PAP55002588NO02","볼륨 \\?\Volume{986a9eda-24e9-480f-aa08-8b167e755072} (\Device\HarddiskVolume4) 정상입니다. 작업이 필요 없습니다.","볼륨 \\?\Volume{986a9eda-24e9-480f-aa08-8b167e755072} (\Device\HarddiskVolume4) 정상입니다. 작업이 필요 없습니다."
"PAP55002588NO02","System","98","정보","Microsoft-Windows-Ntfs","2026-03-24 08:23:40","456260","PAP55002588NO02","볼륨 C: (\Device\HarddiskVolume3) 정상입니다. 작업이 필요 없습니다.","볼륨 C: (\Device\HarddiskVolume3) 정상입니다. 작업이 필요 없습니다."
"PAP55002588NO02","System","129","정보","Microsoft-Windows-Hyper-V-Hypervisor","2026-03-24 08:23:38","456246","PAP55002588NO02","하이퍼바이저가 I/O remapping. 하드웨어를 초기화했습니다. true 하드웨어 사용: true 정책: 0x0 사용 기능: 0x43 내부 정보: 0x0 문제: 0x0 추가 정보: 0x0","하이퍼바이저가 I/O remapping.

하드웨어를 초기화했습니다. true
하드웨어 사용: true
정책: 0x0
사용 기능: 0x43
내부 정보: 0x0
문제: 0x0
추가 정보: 0x0"
